store_id,store_name,location,manager_name,sales,region
984,"Howard, Yates and Rodriguez Store","0306 Moore Causeway Suite 039, Anthonychester, FL 38407",Antonio Gonzalez,20948.00,South
985,Mooney LLC Store,"82493 Gregory Valleys, North Russellberg, MT 06530",Jeremy Graham,13879.00,West
986,Garcia Group Store,"0038 Adams Estates Suite 535, East Lisa, TX 35939",Abigail Steele,91814.00,North
987,Abbott-Wiggins Store,"8344 Mercado Lights, Christophermouth, AS 16405",Juan Jenkins,6371.00,West
988,Mack-Lee Store,"19989 Sandra Mill Suite 045, Woodsfurt, GA 98119",Loretta Orozco,22596.00,North
989,"Larson, Goodman and Johnson Store","1410 Molina Streets Suite 262, Phillipsbury, TN 65224",Suzanne Harrington,85513.00,East
990,Roberts-Gibbs Store,"428 Melissa Keys Apt. 959, Avilatown, MH 02711",Alan Robbins,50779.00,Central
991,Mckee and Sons Store,"4150 Smith Stream, Haleyborough, AK 03835",Alan Patel,17160.00,North
992,Martinez LLC Store,"768 John Dale Suite 953, Larrymouth, VA 14200",Julia Wolfe,56637.00,West
993,"Lambert, Hall and Nelson Store","227 Contreras Keys Suite 780, Floresport, IA 04003",Thomas Phillips,87099.00,Central
994,White PLC Store,"66062 Bernard Ville Apt. 614, Jenniferland, MS 29783",Janet Black,53929.00,South
995,Vaughn Group Store,"073 Cathy Meadows Apt. 875, East Brentfurt, OR 26561",Christy Simmons MD,59454.00,North
996,"Olson, Fisher and Montgomery Store","809 Julie Mountain, Rodriguezstad, GU 04220",Michael Luna,49710.00,North
997,Simmons Inc Store,"4061 Reilly Lane Suite 165, West Christinaton, HI 23070",Megan Hooper,53971.00,West
998,Taylor-Bauer Store,"82425 Martin Isle, New Loganside, FL 13705",Valerie Taylor,85070.00,West
999,Bean-Allen Store,"347 Angela Camp Suite 053, East Jimmy, MO 67571",Madison Diaz,48451.00,Central
1000,"Steele, Clark and Frost Store","76161 Bailey Isle, West Stacyhaven, MI 96350",Annette Elliott,11314.00,East
